time,x,y,yaw,curvature,speed,steer
6.175,0.0009990691207653858,-0.0009218849017613674,0.0011937225654797099,0.0009496499023572633,0.049763709490706076,-0.06777230379489801
6.185,0.0011002782390712685,-0.000942581132983168,0.0014721307333304852,0.0009496499023572633,0.09455104803234154,-0.06813841525776271
6.195,0.0014167125412993325,-0.0009472108155801838,0.0016669839922114171,0.0009496499023572633,0.13485965271981348,-0.0683984031726528
6.205,0.001916847562945009,-0.000991478742744649,0.0023827456467583486,0.0009496499023572633,0.17113739693853822,-0.06934273691663642
6.215,0.002620387808233788,-0.000992168668040316,0.002073686691213769,0.0009496499023572633,0.20378736673539047,-0.06892635936913133
6.225,0.003203045893675066,-0.0010080931600659302,0.002526290064236723,0.0009496499023572633,0.2331723395525575,-0.06952780087514378
6.235,0.003829287354312345,-0.0010392452317356895,0.0031118533950766428,0.0009496499023572633,0.2596188150880078,-0.07030154469022695
6.245,0.004623214288078888,-0.001073481979396483,0.003294645216122993,0.0009496499023572633,0.2834206430699131,-0.07053244949098048
6.255,0.005715964137512178,-0.0010781805114805953,0.0035574033191887217,0.0009496499023572633,0.30484228825362786,-0.07088199112478158
6.265,0.007016027002657071,-0.0010659457455695518,0.0037995427528868166,0.0009496499023572633,0.32412176891897115,-0.07121006178808635
6.275,0.008494059117354952,-0.0010622734233556015,0.003996308176722601,0.0009496499023572633,0.3414733015177801,-0.07147329473795601
6.285,0.01014449878788198,-0.0010588303145625234,0.004038544401289162,0.0009496499023572633,0.35708968085670817,-0.07152867898268633
6.295,0.011950911538794122,-0.0011120271388176928,0.004913278424617835,0.0009496499023572633,0.37114442226174343,-0.07267697524132462
6.305,0.013907732875340128,-0.0011371214346216252,0.004961230378333277,0.0009496499023572633,0.3837936895262752,-0.07272736114763376
6.315,0.016124343028655497,-0.001142174785034868,0.005062052269571069,0.0009496499023572633,0.39517803006435376,-0.07285592110345981
6.325,0.018452756448205557,-0.001156048104264778,0.005513801504896619,0.0009496499023572633,0.40542393654862446,-0.0734499816821402
6.335,0.020923795828399403,-0.0011547483508442746,0.005391902980597814,0.0009496499023572633,0.4146452523844681,-0.07328212466553018
6.345,0.023535778819970505,-0.0011724517305088953,0.006106146042882223,0.0009496499023572633,0.42294443663672737,-0.0742234058887947
6.355,0.02629382737573129,-0.0012128011619179444,0.00662419044683382,0.0009496499023572633,0.4304137024637607,-0.07489191559012964
6.365,0.02923012350301643,-0.0012017963636742728,0.006545328228046225,0.0009496499023572633,0.43713604170809073,-0.07478339912398287
